; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496838955,"CurrentTimeLocal","Wed Jun  7 14:35:55 2017","Hostname","c01n02"
; "Time_ContextCreate [ms]", 0.000143
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16,0,0,9,58,"Success",0.000578,0.002089,0.000887,0.000115,0.000139,0.000195,6.5e-05,0.00107,0.005478,512,0,256
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16,0,0,10,58,"Success",0.000573,0.002092,0.000884,0.000118,0.000138,0.00019,6.7e-05,0.001054,0.005447,512,0,256
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16,0,0,11,58,"Success",0.000567,0.002137,0.000892,0.000118,0.000141,0.000194,6.8e-05,0.001061,0.005511,512,0,256
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,0,59,"Warmup",0.000618,0.003198,0.001141,0.000284,0.000405,0.000428,0.000146,0.001423,0.00806,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,1,59,"Warmup",0.000521,0.002278,0.001053,0.000171,0.000204,0.000317,8.2e-05,0.001219,0.006192,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,2,59,"Success",0.00052,0.002268,0.001042,0.00017,0.000215,0.000305,7.9e-05,0.001174,0.006129,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,3,59,"Success",0.000531,0.002243,0.001102,0.00017,0.000214,0.000295,8.4e-05,0.001185,0.006153,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,4,59,"Success",0.000524,0.002226,0.001042,0.000173,0.000203,0.000294,8.3e-05,0.001184,0.006063,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,5,59,"Success",0.000551,0.00276,0.00105,0.000198,0.000335,0.000324,8.8e-05,0.001164,0.006805,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,6,59,"Success",0.000585,0.002369,0.001047,0.000181,0.000226,0.000313,8.7e-05,0.001158,0.006316,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,7,59,"Success",0.00051,0.002352,0.001053,0.000167,0.000213,0.000292,8.1e-05,0.00116,0.006159,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,8,59,"Success",0.000523,0.002232,0.001072,0.000171,0.000205,0.000294,8.2e-05,0.001163,0.006076,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,9,59,"Success",0.00049,0.002225,0.00106,0.000167,0.000196,0.000291,8.3e-05,0.001157,0.006003,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,10,59,"Success",0.000497,0.002193,0.001048,0.000174,0.000203,0.000294,8.3e-05,0.001152,0.00598,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32,0,0,11,59,"Success",0.000504,0.002219,0.001045,0.000169,0.000204,0.000289,8.2e-05,0.001146,0.005996,1024,0,512
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,0,60,"Warmup",0.000713,0.003553,0.001513,0.000271,0.000541,0.000475,0.00015,0.001449,0.009188,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,1,60,"Warmup",0.000613,0.002612,0.000992,0.000209,0.000391,0.000432,0.000104,0.001272,0.007033,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,2,60,"Success",0.000597,0.002518,0.001012,0.0002,0.000345,0.000413,9.5e-05,0.001182,0.006734,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,3,60,"Success",0.000584,0.002454,0.000987,0.000201,0.000348,0.000411,9.4e-05,0.001177,0.006623,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,4,60,"Success",0.000594,0.002397,0.000965,0.0002,0.000344,0.000411,9.7e-05,0.001224,0.006585,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,5,60,"Success",0.000587,0.002505,0.000986,0.000192,0.000339,0.000412,9.4e-05,0.001183,0.006652,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,6,60,"Success",0.000602,0.00269,0.001016,0.000223,0.000346,0.000462,9.5e-05,0.001214,0.006997,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,7,60,"Success",0.000586,0.002324,0.000976,0.000193,0.000308,0.000408,9.4e-05,0.00118,0.006398,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,8,60,"Success",0.00055,0.00225,0.000981,0.000196,0.000299,0.000404,9.3e-05,0.00117,0.006291,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,9,60,"Success",0.00057,0.002354,0.000976,0.000195,0.000299,0.000405,9.5e-05,0.001163,0.006401,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,10,60,"Success",0.000571,0.002338,0.00097,0.000204,0.000305,0.000403,9.3e-05,0.001165,0.006391,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",64,0,0,11,60,"Success",0.000573,0.002365,0.00097,0.0002,0.000321,0.000405,0.000102,0.001162,0.006431,2048,0,1024
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,0,61,"Warmup",0.000674,0.008836,0.007312,0.000308,0.000642,0.000582,0.000141,0.001297,0.020238,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,1,61,"Warmup",0.000637,0.007279,0.010915,0.000251,0.000542,0.000571,0.000146,0.001104,0.021838,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,2,61,"Success",0.000625,0.007299,0.005526,0.000229,0.00048,0.000551,0.000119,0.001036,0.016244,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,3,61,"Success",0.000634,0.007197,0.005601,0.00023,0.000536,0.000574,0.000118,0.001026,0.016286,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,4,61,"Success",0.000645,0.007118,0.005549,0.000238,0.000518,0.000546,0.00012,0.001012,0.016092,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,5,61,"Success",0.000635,0.007128,0.005495,0.00023,0.0005,0.000528,0.000119,0.001019,0.016008,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,6,61,"Success",0.000634,0.007091,0.00551,0.000238,0.000516,0.000531,0.000118,0.001014,0.015996,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,7,61,"Success",0.000645,0.007124,0.005489,0.000221,0.000488,0.000538,0.00012,0.001004,0.015979,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,8,61,"Success",0.000641,0.007119,0.005502,0.000224,0.00049,0.000532,0.00012,0.001021,0.015987,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,9,61,"Success",0.000635,0.007147,0.005521,0.000228,0.0005,0.000546,0.000116,0.001016,0.016048,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,10,61,"Success",0.000646,0.007112,0.005528,0.000223,0.000481,0.000537,0.000118,0.001022,0.016003,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",128,0,0,11,61,"Success",0.000634,0.007139,0.005526,0.00023,0.00048,0.000531,0.000122,0.000998,0.015999,4096,0,2048
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,0,62,"Warmup",0.000739,0.013897,0.012016,0.000448,0.000991,0.000899,0.000257,0.00126,0.030927,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,1,62,"Warmup",0.000629,0.012158,0.010497,0.000431,0.00085,0.000833,0.000223,0.001101,0.027095,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,2,62,"Success",0.000584,0.012137,0.010458,0.000366,0.000861,0.00084,0.00025,0.001084,0.026947,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,3,62,"Success",0.000604,0.01201,0.010315,0.000366,0.000851,0.000812,0.000236,0.001057,0.02661,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,4,62,"Success",0.000588,0.01193,0.010151,0.000371,0.00084,0.000814,0.000235,0.001049,0.026321,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,5,62,"Success",0.000589,0.012187,0.010216,0.000421,0.000859,0.000827,0.000191,0.001032,0.02667,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,6,62,"Success",0.000598,0.011817,0.010253,0.00039,0.000811,0.000812,0.000202,0.001055,0.026271,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,7,62,"Success",0.000609,0.011789,0.010189,0.000385,0.000829,0.000824,0.000193,0.001064,0.026204,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,8,62,"Success",0.000602,0.011828,0.010161,0.000358,0.000838,0.000821,0.000195,0.001102,0.026235,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,9,62,"Success",0.000601,0.01189,0.010216,0.00037,0.000829,0.000806,0.00021,0.001047,0.026302,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,10,62,"Success",0.000608,0.011871,0.01024,0.000372,0.000835,0.000815,0.000205,0.001055,0.026338,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",256,0,0,11,62,"Success",0.000607,0.011881,0.010162,0.000362,0.000856,0.000812,0.000193,0.001045,0.026249,8192,0,4096
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,0,63,"Warmup",0.000671,0.025247,0.022337,0.00079,0.001749,0.001624,0.000375,0.001335,0.054548,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,1,63,"Warmup",0.00046,0.021717,0.020246,0.000712,0.001604,0.001536,0.000357,0.00119,0.0482,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,2,63,"Success",0.000622,0.021868,0.020064,0.000704,0.00164,0.001611,0.000335,0.00114,0.048341,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,3,63,"Success",0.000603,0.022215,0.022814,0.000719,0.001744,0.001549,0.000345,0.001135,0.051525,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,4,63,"Success",0.000589,0.02137,0.019808,0.000735,0.001631,0.001538,0.000326,0.001109,0.047455,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,5,63,"Success",0.000592,0.021335,0.019795,0.000701,0.001628,0.00155,0.000331,0.001057,0.047336,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,6,63,"Success",0.000599,0.02119,0.019845,0.000675,0.001606,0.001535,0.000328,0.001087,0.047221,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,7,63,"Success",0.000514,0.02114,0.019765,0.000651,0.001582,0.001541,0.000324,0.001067,0.046929,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,8,63,"Success",0.000597,0.021254,0.019871,0.000677,0.001615,0.001523,0.000322,0.001093,0.047284,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,9,63,"Success",0.000577,0.021349,0.019849,0.000668,0.001695,0.001507,0.000335,0.001084,0.047404,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,10,63,"Success",0.000594,0.021234,0.019806,0.000672,0.001626,0.001529,0.000331,0.00108,0.047206,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",512,0,0,11,63,"Success",0.00059,0.021257,0.019836,0.000683,0.001655,0.001516,0.000335,0.001082,0.047291,16384,0,8192
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,0,64,"Warmup",0.000569,0.048558,0.043461,0.001603,0.003806,0.003248,0.000845,0.001457,0.103972,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,1,64,"Warmup",0.000675,0.048342,0.041694,0.001573,0.00365,0.003211,0.000829,0.001368,0.101693,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,2,64,"Success",0.000652,0.042669,0.040751,0.001534,0.003642,0.003162,0.000774,0.001334,0.094868,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,3,64,"Success",0.00062,0.041772,0.040411,0.001502,0.003728,0.003203,0.000766,0.00127,0.093618,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,4,64,"Success",0.000636,0.041897,0.040504,0.001488,0.003686,0.00319,0.000783,0.00125,0.093785,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,5,64,"Success",0.000545,0.041747,0.040472,0.001475,0.003563,0.00316,0.00079,0.001212,0.093323,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,6,64,"Success",0.000599,0.041883,0.040484,0.001502,0.003639,0.003211,0.000783,0.001263,0.093695,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,7,64,"Success",0.000536,0.041741,0.040507,0.001503,0.003574,0.003153,0.000779,0.001233,0.093367,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,8,64,"Success",0.000597,0.042177,0.040508,0.001498,0.003766,0.003135,0.000763,0.001227,0.094022,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,9,64,"Success",0.000474,0.041607,0.040386,0.001481,0.003575,0.003124,0.000767,0.001205,0.092959,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,10,64,"Success",0.00059,0.041809,0.040385,0.001486,0.003631,0.003137,0.000765,0.001177,0.093318,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",1024,0,0,11,64,"Success",0.000574,0.041596,0.040391,0.001499,0.003535,0.003146,0.000743,0.001176,0.093002,32768,0,16384
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,0,65,"Warmup",0.000749,0.100179,0.099009,0.002927,0.00934,0.007484,0.001992,0.001665,0.223809,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,1,65,"Warmup",0.000607,0.092119,0.088384,0.002942,0.009151,0.007245,0.001903,0.0015,0.204215,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,2,65,"Success",0.000535,0.088606,0.086205,0.002882,0.009121,0.007294,0.001894,0.001343,0.198241,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,3,65,"Success",0.000665,0.087767,0.086192,0.002867,0.009086,0.007255,0.001896,0.001413,0.197503,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,4,65,"Success",0.000626,0.087257,0.085763,0.002911,0.018681,0.007578,0.001873,0.001515,0.20656,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,5,65,"Success",0.000616,0.087198,0.085546,0.002906,0.009155,0.007288,0.001876,0.001412,0.196356,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,6,65,"Success",0.000668,0.087477,0.085953,0.002864,0.00916,0.007282,0.001891,0.001371,0.197028,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,7,65,"Success",0.000682,0.087828,0.085994,0.002888,0.009271,0.007393,0.001889,0.001374,0.197662,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,8,65,"Success",0.000702,0.087568,0.097935,0.002874,0.009868,0.007658,0.001863,0.001461,0.210285,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,9,65,"Success",0.000687,0.087446,0.085914,0.002872,0.009057,0.007343,0.001926,0.001444,0.197039,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,10,65,"Success",0.000695,0.087738,0.085943,0.002861,0.009196,0.007341,0.001917,0.001394,0.197434,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",2048,0,0,11,65,"Success",0.000669,0.087502,0.085889,0.002876,0.009284,0.007361,0.001871,0.001405,0.197202,65536,0,32768
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,0,66,"Warmup",0.000806,0.079091,0.045488,0.005646,0.037872,0.015417,0.008081,0.004779,0.197644,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,1,66,"Warmup",0.000768,0.05268,0.044895,0.007327,0.01753,0.015612,0.008377,0.005091,0.152648,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,2,66,"Success",0.000685,0.052512,0.044463,0.00766,0.018684,0.016416,0.007547,0.004666,0.152995,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,3,66,"Success",0.000653,0.05271,0.044505,0.007601,0.017458,0.015749,0.008202,0.005145,0.152372,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,4,66,"Success",0.000709,0.05201,0.044481,0.009007,0.017815,0.014433,0.008453,0.004369,0.151633,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,5,66,"Success",0.00065,0.051606,0.044396,0.00747,0.018133,0.016608,0.008115,0.005412,0.152738,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,6,66,"Success",0.000664,0.052964,0.044493,0.007531,0.017537,0.016327,0.008731,0.004265,0.152856,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,7,66,"Success",0.000696,0.05167,0.044277,0.007581,0.026071,0.015394,0.008806,0.004221,0.159058,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,8,66,"Success",0.000673,0.052632,0.044657,0.007298,0.01725,0.015164,0.007787,0.005069,0.150873,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,9,66,"Success",0.000704,0.051926,0.044403,0.007518,0.017998,0.017257,0.008129,0.004677,0.152954,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,10,66,"Success",0.000696,0.05215,0.04434,0.00757,0.018207,0.016439,0.008602,0.004786,0.153128,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",4096,0,0,11,66,"Success",0.000672,0.052574,0.044477,0.008206,0.018146,0.017459,0.009387,0.004379,0.15564,131072,0,65536
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,0,67,"Warmup",0.000698,0.027903,0.021818,0.010937,0.061361,0.033081,0.014812,0.00514,0.17616,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,1,67,"Warmup",0.000637,0.024562,0.020557,0.017774,0.036129,0.032697,0.025301,0.007146,0.165187,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,2,67,"Success",0.000725,0.024997,0.019665,0.015109,0.03543,0.033433,0.013828,0.004961,0.148518,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,3,67,"Success",0.000693,0.023744,0.020296,0.01497,0.035666,0.033284,0.013829,0.004931,0.147785,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,4,67,"Success",0.000778,0.023647,0.020475,0.014759,0.036083,0.033352,0.01394,0.005016,0.148392,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,5,67,"Success",0.000708,0.023478,0.019567,0.015096,0.035997,0.033598,0.013812,0.004566,0.147175,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,6,67,"Success",0.000706,0.023734,0.026391,0.01495,0.035837,0.032936,0.013803,0.004981,0.153684,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,7,67,"Success",0.000749,0.02353,0.019472,0.014942,0.035407,0.032656,0.014104,0.004808,0.146021,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,8,67,"Success",0.000721,0.023491,0.020026,0.014945,0.035451,0.033202,0.013656,0.004817,0.146642,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,9,67,"Success",0.000807,0.023589,0.019978,0.014866,0.03579,0.033261,0.013895,0.004889,0.147405,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,10,67,"Success",0.000675,0.023948,0.020269,0.015287,0.034927,0.032744,0.013877,0.009057,0.151159,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",8192,0,0,11,67,"Success",0.0007,0.023724,0.02063,0.015045,0.035099,0.033335,0.013868,0.004722,0.147496,262144,0,131072
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,0,68,"Warmup",0.001025,0.033114,0.027663,0.039351,0.055158,0.038906,0.030558,0.004009,0.230256,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,1,68,"Warmup",0.000642,0.027648,0.024001,0.03175,0.046627,0.038146,0.029739,0.008796,0.207783,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,2,68,"Success",0.000583,0.026523,0.023748,0.030053,0.046071,0.037542,0.029743,0.008583,0.203241,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,3,68,"Success",0.000624,0.026296,0.023486,0.031022,0.046076,0.038117,0.030063,0.004042,0.200108,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,4,68,"Success",0.000576,0.026007,0.023475,0.030561,0.045767,0.039153,0.03012,0.003754,0.199787,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,5,68,"Success",0.000623,0.025881,0.029139,0.030016,0.045885,0.038122,0.030061,0.004027,0.204132,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,6,68,"Success",0.000603,0.026229,0.024153,0.031816,0.045694,0.038078,0.029694,0.003594,0.20023,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,7,68,"Success",0.000601,0.026125,0.024057,0.031229,0.045224,0.037787,0.029944,0.00371,0.199048,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,8,68,"Success",0.000582,0.026325,0.0234,0.030747,0.044508,0.041688,0.030181,0.003796,0.201595,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,9,68,"Success",0.00058,0.026144,0.024,0.030554,0.045832,0.038143,0.029914,0.003892,0.199433,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,10,68,"Success",0.000618,0.026139,0.0238,0.03162,0.045286,0.038717,0.029806,0.003832,0.200179,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",16384,0,0,11,68,"Success",0.000588,0.026147,0.023495,0.0311,0.045073,0.037603,0.029888,0.004061,0.198318,524288,0,262144
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,0,69,"Warmup",0.000945,0.058318,0.048743,0.07708,0.080692,0.065418,0.06096,0.005304,0.397929,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,1,69,"Warmup",0.000703,0.049621,0.043579,0.061156,0.082348,0.067879,0.060937,0.004866,0.371505,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,2,69,"Success",0.0007,0.047359,0.043376,0.06326,0.074615,0.067886,0.061059,0.006219,0.36485,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,3,69,"Success",0.000664,0.047176,0.043494,0.063907,0.074804,0.066841,0.060887,0.005816,0.367769,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,4,69,"Success",0.00066,0.046535,0.042129,0.061672,0.074849,0.067411,0.061367,0.006084,0.361058,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,5,69,"Success",0.000676,0.050409,0.042969,0.065625,0.074207,0.068517,0.06125,0.00591,0.369922,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,6,69,"Success",0.000672,0.045838,0.042172,0.06541,0.073681,0.068296,0.061811,0.006182,0.364406,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,7,69,"Success",0.000618,0.049398,0.043032,0.067626,0.073925,0.068076,0.060724,0.006149,0.369906,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,8,69,"Success",0.000658,0.04618,0.04225,0.063928,0.074243,0.067225,0.061009,0.005612,0.361455,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,9,69,"Success",0.000668,0.05048,0.043214,0.063941,0.0756,0.068456,0.060721,0.00625,0.369699,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,10,69,"Success",0.000672,0.045603,0.042979,0.064203,0.075035,0.067585,0.061072,0.005986,0.363477,1048576,0,524288
"Fftw_mklwrapper","Outplace","Complex","double",1,"powerof2",32768,0,0,11,69,"Success",0.000658,0.045544,0.047914,0.063954,0.074128,0.0676,0.061487,0.005951,0.367587,1048576,0,524288
