; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496259892,"CurrentTimeLocal","Wed May 31 21:44:52 2017","Hostname","r02n13"
; "Time_ContextCreate [ms]", 0.00035
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,5,44,"Success",0.000239,5.649068,4.492055,0.000144,0.03604,0.02904,0.000987,0.015467,10.223748,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,6,44,"Success",0.000207,5.632401,4.462336,0.00013,0.030419,0.029997,0.000165,0.013217,10.169823,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,7,44,"Success",0.000189,5.595116,4.463405,0.000122,0.029111,0.026801,0.001238,0.01273,10.130225,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,8,44,"Success",0.000187,5.614798,4.495326,0.00011,0.031202,0.028699,0.001732,0.014772,10.187732,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,9,44,"Success",0.000225,5.596731,4.467531,0.000103,0.032709,0.027124,0.000676,0.015254,10.141039,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,10,44,"Success",0.00023,5.593946,4.488794,0.000147,0.033393,0.028958,0.000172,0.014094,10.160791,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,11,44,"Success",0.000195,5.61656,4.48289,0.000103,0.033951,0.027507,0.000177,0.01498,10.177038,396,0,196
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,0,24,"Warmup",0.000259,26.042798,23.828505,0.000187,0.029925,0.026076,0.00102,0.017118,49.946527,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,1,24,"Warmup",0.000222,25.472009,24.209744,0.000149,0.032604,0.028674,0.001704,0.015853,49.762133,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,2,24,"Success",0.000227,25.861954,24.201856,0.000228,0.032215,0.028386,0.000123,0.025003,50.151041,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,3,24,"Success",0.000349,25.486911,23.720598,0.000185,0.032604,0.026098,0.001836,0.015785,49.285165,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,4,24,"Success",0.000219,25.703279,24.376044,0.000168,0.03679,0.033776,0.000159,0.017836,50.16968,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,5,24,"Success",0.000245,25.856472,24.206685,0.000157,0.032722,0.027745,0.000661,0.01763,50.143121,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,6,24,"Success",0.000355,25.817789,23.850847,0.000155,0.031398,0.030731,0.000113,0.01651,49.748558,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,7,24,"Success",0.000224,25.604796,24.102381,0.000132,0.033687,0.029832,0.00084,0.017608,49.790846,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,8,24,"Success",0.000446,25.678952,24.02603,0.000182,0.032988,0.031931,0.000126,0.020756,49.792179,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,9,24,"Success",0.000229,25.27711,23.181349,0.000132,0.035376,0.02827,0.001853,0.016767,48.542198,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,10,24,"Success",0.00023,25.140195,23.527774,0.000169,0.030098,0.027035,0.001687,0.017517,48.746935,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,11,24,"Success",0.000214,24.959632,23.947471,0.000136,0.03376,0.028961,0.000833,0.021543,48.993266,652,0,324
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,0,36,"Warmup",0.000251,32.848743,31.091915,0.000212,0.032314,0.02821,0.002444,0.034405,64.03927,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,1,36,"Warmup",0.000276,32.862756,31.063958,0.000159,0.03546,0.031174,0.001356,0.029835,64.026496,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,2,36,"Success",0.000226,32.649411,31.252978,0.000135,0.029061,0.027841,0.001739,0.035979,63.998171,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,3,36,"Success",0.000225,32.697548,31.681088,0.000142,0.034911,0.031047,0.001569,0.031262,64.47856,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,4,36,"Success",0.000238,32.654488,31.324163,0.000141,0.032147,0.029437,0.000193,0.033941,64.076334,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,5,36,"Success",0.00023,32.970009,31.183435,0.000173,0.029713,0.027534,0.000945,0.029383,64.243772,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,6,36,"Success",0.000187,32.819642,31.371127,0.000168,0.034988,0.030998,0.000193,0.029892,64.289126,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,7,36,"Success",0.00025,32.722989,30.922518,0.000146,0.032119,0.026681,0.000431,0.040747,63.746574,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,8,36,"Success",0.000221,32.745827,31.207309,0.000154,0.029452,0.027474,0.00023,0.028897,64.040224,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,9,36,"Success",0.000195,32.869173,31.196043,0.000192,0.035843,0.029535,0.000795,0.029525,64.162168,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,10,36,"Success",0.000194,32.796597,31.412118,0.000143,0.031596,0.031972,0.000271,0.029349,64.302903,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",125,0,0,11,36,"Success",0.000183,33.025022,31.356447,0.000138,0.033905,0.031656,0.000282,0.030393,64.480346,1004,0,500
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,0,25,"Warmup",0.000387,48.128112,46.342731,0.000259,0.050764,0.031202,0.0002,0.051062,94.605539,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,1,25,"Warmup",0.000235,49.075002,45.85644,0.000216,0.0513,0.032138,0.000195,0.039241,95.055531,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,2,25,"Success",0.000251,47.887605,44.888578,0.000223,0.051576,0.031518,0.000283,0.038577,92.899427,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,3,25,"Success",0.000294,48.902993,46.229091,0.000195,0.05425,0.035026,0.000175,0.069622,95.292394,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,4,25,"Success",0.000439,48.403173,46.124613,0.00019,0.051445,0.031025,0.000189,0.055469,94.66731,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,5,25,"Success",0.000225,48.668083,45.326743,0.00022,0.055288,0.038924,0.000196,0.057371,94.147717,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,6,25,"Success",0.000262,48.66234,45.692804,0.00024,0.061358,0.034399,0.000186,0.067863,94.520485,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,7,25,"Success",0.000219,48.991659,45.821909,0.000198,0.059642,0.037243,0.00019,0.052765,94.964836,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,8,25,"Success",0.000373,48.862133,45.595161,0.000166,0.059376,0.036082,0.000257,0.055071,94.60927,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,9,25,"Success",0.000338,49.010186,45.422456,0.00018,0.052451,0.035251,0.000199,0.056717,94.578673,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,10,25,"Success",0.000245,49.178656,45.799274,0.000389,0.059088,0.035733,0.00019,0.039538,95.113814,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",243,0,0,11,25,"Success",0.000334,49.105913,46.121247,0.000214,0.057886,0.036801,0.00016,0.055394,95.378784,1948,0,972
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,0,45,"Warmup",0.000457,22.124606,21.242198,0.000279,0.053792,0.035289,0.000194,0.06509,43.522668,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,1,45,"Warmup",0.000471,22.171402,21.153494,0.000244,0.057192,0.036877,0.000194,0.063642,43.484478,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,2,45,"Success",0.000409,22.137394,20.890674,0.000217,0.060134,0.034572,0.000186,0.061319,43.185751,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,3,45,"Success",0.000375,22.246235,21.278652,0.000269,0.054525,0.035092,0.000175,0.070324,43.686568,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,4,45,"Success",0.000372,22.60294,21.040605,0.000262,0.056692,0.035468,0.000187,0.065182,43.802554,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,5,45,"Success",0.00045,22.234039,21.157264,0.000273,0.053931,0.035301,0.001481,0.07066,43.554293,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,6,45,"Success",0.000464,22.191788,21.054063,0.000294,0.05168,0.038591,0.0002,0.068955,43.406738,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,7,45,"Success",0.000409,22.09665,20.878221,0.000244,0.05527,0.034399,0.000439,0.063279,43.129618,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,8,45,"Success",0.000406,21.96744,21.016692,0.000249,0.056288,0.034305,0.000598,0.068374,43.145133,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,9,45,"Success",0.000399,21.995204,20.971865,0.000248,0.058601,0.034236,0.000259,0.070673,43.132248,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,10,45,"Success",0.000345,22.09599,20.804232,0.00027,0.056521,0.036013,0.000261,0.06659,43.060938,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",343,0,0,11,45,"Success",0.000422,22.181924,21.184075,0.00037,0.056373,0.035502,0.000277,0.067289,43.526862,2748,0,1372
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,0,37,"Warmup",0.000478,95.396027,91.496688,0.000302,0.041894,0.034943,0.00024,0.074972,187.046422,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,1,37,"Warmup",0.000522,98.482124,91.666648,0.000334,0.042147,0.03537,0.000206,0.061903,190.289998,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,2,37,"Success",0.000465,95.206607,92.63083,0.000315,0.044778,0.034465,0.000223,0.073493,187.992185,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,3,37,"Success",0.000415,95.844289,92.105247,0.000303,0.041372,0.033455,0.000218,0.065633,188.091644,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,4,37,"Success",0.000419,95.478901,91.823786,0.000292,0.040519,0.038327,0.000228,0.064812,187.44802,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,5,37,"Success",0.000373,94.984631,93.300549,0.000329,0.04487,0.040747,0.000239,0.070168,188.442649,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,6,37,"Success",0.000493,438.968997,91.93494,0.000329,0.041825,0.035481,0.000172,0.06237,531.045341,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,7,37,"Success",0.000435,95.937613,91.750716,0.000313,0.037208,0.036056,0.000338,0.066126,187.829615,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,8,37,"Success",0.000431,95.584379,91.764839,0.000329,0.041366,0.033453,0.000455,0.063556,187.490824,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,9,37,"Success",0.000415,95.884484,91.841426,0.000321,0.039943,0.039093,0.000174,0.062833,187.869359,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,10,37,"Success",0.000458,95.730716,91.228226,0.000318,0.042532,0.036776,0.000324,0.07357,187.11363,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",625,0,0,11,37,"Success",0.000489,95.367698,92.196669,0.000317,0.045269,0.039323,0.000245,0.067014,187.71764,5004,0,2500
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,0,26,"Warmup",0.000541,83.148995,77.767228,0.000506,0.041773,0.041635,0.000247,0.098326,161.100045,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,1,26,"Warmup",0.00044,99.413543,77.486977,0.00068,0.040108,0.034955,0.000262,0.095123,177.072806,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,2,26,"Success",0.000389,85.775208,76.975421,0.000644,0.047582,0.037503,0.000224,0.093621,162.931982,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,3,26,"Success",0.000423,84.824785,77.788505,0.00064,0.053057,0.042736,0.000218,0.091127,162.802223,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,4,26,"Success",0.000538,83.570538,82.785768,0.000453,0.042207,0.040536,0.000332,0.092119,166.533236,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,5,26,"Success",0.000569,83.930051,77.636252,0.000665,0.042447,0.037198,0.000653,0.087835,161.73755,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,6,26,"Success",0.000501,83.936883,82.71226,0.000699,0.044991,0.041885,0.00026,0.093464,166.83168,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,7,26,"Success",0.000462,97.551718,78.579172,0.00047,0.043325,0.041364,0.000263,0.097966,176.315515,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,8,26,"Success",0.00046,83.772121,77.649876,0.000488,0.039815,0.038868,0.000218,0.097064,161.599926,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,9,26,"Success",0.00048,83.657627,77.773954,0.000623,0.043394,0.042038,0.000565,0.098161,161.617752,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,10,26,"Success",0.000534,83.749799,78.014155,0.000454,0.048442,0.039476,0.000263,0.100658,161.954484,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",729,0,0,11,26,"Success",0.000432,83.70667,77.879522,0.000586,0.044424,0.042976,0.0002,0.095254,161.771038,5836,0,2916
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,0,27,"Warmup",0.00043,111.328664,106.042945,0.001103,0.050228,0.069708,0.001411,0.204632,217.69969,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000477,111.240384,105.770671,0.001107,0.07023,0.065213,0.001039,0.166686,217.316545,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,2,27,"Success",0.000462,111.168857,106.943157,0.00092,0.059796,0.060338,0.001233,0.177811,218.41353,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,3,27,"Success",0.000451,111.844023,107.402827,0.001131,0.057037,0.060015,0.000758,0.172019,219.539045,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,4,27,"Success",0.0004,111.685879,106.525164,0.000927,0.056064,0.072291,0.000684,0.146998,218.488993,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,5,27,"Success",0.000469,112.834306,108.324248,0.001095,0.059139,0.063498,0.001284,0.156247,221.440992,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,6,27,"Success",0.000445,112.985568,107.12271,0.0011,0.065572,0.062408,0.001606,0.167569,220.407673,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,7,27,"Success",0.000405,113.370797,107.336381,0.000927,0.063586,0.054289,0.003617,0.170237,221.001016,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,8,27,"Success",0.000424,113.192811,107.814544,0.00109,0.063294,0.061601,0.001277,0.161146,221.297052,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,9,27,"Success",0.000392,113.989432,107.76907,0.001106,0.050598,0.059009,0.001331,0.159941,222.031632,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,10,27,"Success",0.000509,111.421861,106.573738,0.000938,0.06741,0.068583,0.003645,0.162441,218.299817,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2187,0,0,11,27,"Success",0.000455,112.583116,106.450697,0.001064,0.071379,0.061314,0.001071,0.166628,219.336539,17500,0,8748
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,0,46,"Warmup",0.0004,39.176104,36.483189,0.001979,0.067852,0.055042,0.00256,0.208222,75.996098,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000383,39.324878,36.432961,0.001301,0.071223,0.060277,0.003195,0.200407,76.095421,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,2,46,"Success",0.000375,38.587931,36.255722,0.001813,0.069565,0.053876,0.002574,0.188859,75.161457,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,3,46,"Success",0.000385,39.238581,36.683886,0.001647,0.067668,0.056238,0.001909,0.192471,76.243603,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,4,46,"Success",0.000409,39.237436,36.510887,0.001283,0.063807,0.053842,0.002172,0.203324,76.073904,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,5,46,"Success",0.000386,38.99548,36.37717,0.001606,0.069014,0.052267,0.002427,0.205123,75.70423,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,6,46,"Success",0.000408,39.203142,35.97888,0.00191,0.063174,0.056794,0.002178,0.198196,75.505382,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,7,46,"Success",0.000412,38.282339,35.937609,0.001898,0.064179,0.067082,0.001399,0.195342,74.55098,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,8,46,"Success",0.000443,38.791898,35.902945,0.001808,0.067606,0.066015,0.003584,0.201054,75.036098,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,9,46,"Success",0.000426,38.844417,36.0675,0.001771,0.067187,0.056096,0.002139,0.204778,75.245057,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,10,46,"Success",0.000385,38.774831,35.963271,0.001724,0.065109,0.054284,0.002139,0.203214,75.066954,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",2401,0,0,11,46,"Success",0.000389,38.653284,35.825605,0.00184,0.063362,0.061454,0.002043,0.189961,74.798536,19212,0,9604
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,0,38,"Warmup",0.000349,154.746166,147.542411,0.001197,0.061119,0.044328,0.000708,0.096513,302.4937,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,1,38,"Warmup",0.00038,151.016347,146.234999,0.001245,0.056483,0.04062,0.000702,0.093565,297.445435,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,2,38,"Success",0.000406,149.22088,145.026003,0.001194,0.061164,0.046589,0.000763,0.093423,294.451114,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,3,38,"Success",0.000392,151.125933,146.144485,0.001229,0.059975,0.045503,0.000662,0.097226,297.476108,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,4,38,"Success",0.000437,150.30054,143.283939,0.001167,0.063526,0.043291,0.000573,0.100189,293.795167,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,5,38,"Success",0.000409,152.651519,146.998438,0.001191,0.064643,0.047403,0.000725,0.112006,299.877318,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,6,38,"Success",0.000342,150.643707,145.572925,0.001201,0.06281,0.041286,0.00074,0.091498,296.41524,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,7,38,"Success",0.000374,150.174596,145.03884,0.001171,0.062824,0.043929,0.000585,0.096669,295.419719,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,8,38,"Success",0.000371,152.362144,146.059048,0.001148,0.059961,0.045409,0.000724,0.086464,298.616039,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,9,38,"Success",0.000398,151.719124,145.525082,0.001208,0.069112,0.042455,0.000802,0.089335,297.448113,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,10,38,"Success",0.000342,157.591242,149.01171,0.001086,0.069369,0.046405,0.000681,0.09817,306.819636,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",3125,0,0,11,38,"Success",0.000364,150.79024,143.930603,0.001234,0.065289,0.045661,0.000651,0.085143,294.919893,25004,0,12500
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,0,28,"Warmup",0.000402,123.349161,120.007692,0.002495,0.062875,0.078899,0.004627,0.212301,243.719418,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000372,123.753435,121.493863,0.00248,0.065552,0.083906,0.003959,0.211613,245.615788,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,2,28,"Success",0.000341,123.292857,119.665651,0.002432,0.063252,0.081897,0.004681,0.240009,243.351656,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,3,28,"Success",0.000411,122.522862,120.572748,0.002527,0.064755,0.071004,0.004279,0.195394,243.434563,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,4,28,"Success",0.000361,122.929301,119.526874,0.002553,0.082233,0.071284,0.006559,0.21702,242.836796,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,5,28,"Success",0.000374,123.035877,124.592623,0.00263,0.06421,0.076654,0.003078,0.239363,248.01547,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,6,28,"Success",0.000521,123.001657,120.950951,0.002529,0.061605,0.07521,0.003782,0.221843,244.318663,52492,0,26244
"Fftw","Outplace","Real","float",1,"radix357",6561,0,0,7,28,"Success",0.000376,122.409283,122.83446,0.002808,0.063706,0.07436,0.00493,0.204029,245.594512,52492,0,26244
