; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497014033,"CurrentTimeLocal","Fri Jun  9 15:13:53 2017","Hostname","c02n10"
; "Time_ContextCreate [ms]", 0.000159
; "Time_ContextDestroy [ms]", 4.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,256,8,89,"Success",0.009481,0.104737,0.061312,148.131196,33.896474,33.248605,34.192727,39.649206,289.296406,536870912,0,268435456
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,256,9,89,"Success",0.010005,0.105078,0.06022,148.117617,34.022335,33.418292,34.170259,39.668458,289.574928,536870912,0,268435456
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,256,10,89,"Success",0.009983,0.104504,0.060557,148.194945,33.915515,33.344385,34.154814,39.581703,289.368618,536870912,0,268435456
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,256,11,89,"Success",0.009444,0.104541,0.061001,148.142026,33.870291,33.467,34.159705,39.84119,289.657603,536870912,0,268435456
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,0,90,"Warmup",0.009445,0.127645,0.076949,291.925925,69.542953,77.785808,68.41114,75.865573,583.747773,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,1,90,"Warmup",0.010516,0.122514,0.074944,292.070655,69.361699,77.522661,68.440417,75.673528,583.279203,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,2,90,"Success",0.009892,0.122408,0.075522,290.799413,69.369137,78.506885,68.387005,75.588771,582.861733,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,3,90,"Success",0.009352,0.12355,0.075962,291.856308,69.912815,77.218354,68.407536,75.746095,583.352458,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,4,90,"Success",0.010023,0.122531,0.07468,291.713341,70.265923,78.1673,68.395356,75.661047,584.412763,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,5,90,"Success",0.010079,0.12113,0.07516,291.541064,70.005321,83.160385,68.377074,75.605897,588.898868,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,6,90,"Success",0.009504,0.122556,0.07531,291.910914,69.410947,78.077019,68.431165,75.780546,583.820326,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,7,90,"Success",0.009958,0.123354,0.074585,291.238668,69.223006,77.42374,68.438349,75.769396,582.304138,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,8,90,"Success",0.01024,0.120646,0.074833,291.865688,69.120608,77.876207,68.395103,75.750346,583.216456,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,9,90,"Success",0.009443,0.121641,0.075662,291.810109,69.565676,78.440448,68.356625,75.644964,584.026948,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,10,90,"Success",0.00978,0.126285,0.076401,291.197624,69.532536,78.743251,68.417465,75.642963,583.748664,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,256,512,11,90,"Success",0.010131,0.122767,0.074867,291.991367,69.083138,76.820199,68.396101,75.818031,582.319513,1073741824,0,536870912
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,0,91,"Warmup",0.010213,0.156527,0.100473,578.023636,146.021074,187.034334,135.505801,141.157766,1188.011718,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,1,91,"Warmup",0.010225,0.154835,0.100912,579.317171,147.052512,185.364784,135.339062,141.341405,1188.682837,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,2,91,"Success",0.010766,0.155734,0.099491,578.734449,146.397457,184.982504,135.437338,141.217602,1187.037297,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,3,91,"Success",0.011031,0.152697,0.100446,577.567125,145.357493,182.221563,135.704257,141.757345,1182.873937,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,4,91,"Success",0.011,0.153299,0.100767,579.877348,145.51711,182.671708,135.428716,141.765608,1185.52749,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,5,91,"Success",0.010988,0.152721,0.099154,577.990182,146.15124,184.765203,136.128128,141.446248,1186.745791,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,6,91,"Success",0.010508,0.152888,0.098966,578.006564,145.502365,181.904468,135.870196,141.74922,1183.297087,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,7,91,"Success",0.010388,0.153181,0.099574,577.852846,147.288316,182.910207,135.688618,141.66029,1185.665481,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,8,91,"Success",0.011615,0.152344,0.100277,577.739699,147.181564,182.031174,135.765414,141.771349,1184.755388,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,9,91,"Success",0.011113,0.159999,0.100031,577.795454,145.653403,182.764134,135.905675,141.727301,1184.118874,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,10,91,"Success",0.010432,0.163222,0.100591,577.995516,146.083728,184.554073,135.452608,141.258582,1185.620489,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",256,512,512,11,91,"Success",0.010594,0.152059,0.100136,578.450909,145.626658,184.855911,135.651063,141.703815,1186.552976,2147483648,0,1073741824
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,0,92,"Warmup",0.01064,0.177009,0.115986,1151.721671,289.623006,413.492513,269.066056,271.747809,2395.957243,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,1,92,"Warmup",0.010675,0.175081,0.114958,1149.657958,290.092582,406.931169,268.113698,272.046379,2387.144313,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,2,92,"Success",0.011266,0.176256,0.125155,1149.675543,291.022775,406.333676,269.348519,271.82017,2388.515821,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,3,92,"Success",0.011162,0.175306,0.115997,1150.047391,296.782874,413.681659,267.586316,271.789911,2400.192592,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,4,92,"Success",0.010768,0.18124,0.118544,1149.887299,291.453707,409.540654,267.649245,272.074961,2390.918604,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,5,92,"Success",0.010534,0.175402,0.114506,1148.78526,288.121119,410.708763,267.944499,271.784359,2387.646372,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,6,92,"Success",0.010868,0.174376,0.120232,1149.544842,290.208779,407.648958,264.780605,271.901762,2384.392434,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,7,92,"Success",0.01078,0.174399,0.114448,1149.985401,291.95344,406.48916,269.402593,272.08904,2390.221147,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,8,92,"Success",0.01066,0.174799,0.125922,1154.063835,293.235578,414.740044,268.982797,271.561148,2402.896952,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,9,92,"Success",0.010295,0.183577,0.115863,1151.428572,295.658108,413.067382,264.564076,271.670615,2396.700564,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,10,92,"Success",0.010547,0.183626,0.115243,1150.085002,293.817791,417.699714,269.490851,271.761833,2403.166405,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,512,11,92,"Success",0.010702,0.176115,0.116963,1149.204634,293.153137,413.823976,270.009217,271.737411,2398.23426,4294967296,0,2147483648
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,0,93,"Warmup",0.010416,0.206898,0.156881,2294.257546,594.091493,893.037744,540.904961,536.46016,4859.128027,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,1,93,"Warmup",0.010546,0.205889,0.149854,2302.593271,607.981694,888.178435,529.178144,534.997333,4863.297295,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,2,93,"Success",0.010545,0.205712,0.148471,2299.114259,599.456119,887.866499,529.303268,535.232353,4851.33919,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,3,93,"Success",0.010318,0.20555,0.157563,2297.845355,594.931426,892.24918,525.000442,535.597006,4845.998721,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,4,93,"Success",0.010873,0.206342,0.148397,2299.765379,596.988935,885.492732,543.128173,534.998376,4860.741066,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,5,93,"Success",0.011096,0.205677,0.14829,2296.225025,606.772788,892.244302,524.601686,535.964246,4856.174867,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,6,93,"Success",0.010347,0.206206,0.157415,2301.164411,598.858373,883.282323,546.172331,535.725135,4865.578433,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,7,93,"Success",0.011324,0.210957,0.150421,2296.72951,608.688212,891.656455,546.653249,535.903258,4880.005294,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,8,93,"Success",0.010717,0.20611,0.148419,2298.230405,607.04306,892.216743,533.595086,535.506687,4866.959097,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,9,93,"Success",0.01101,0.204736,0.15654,2296.23884,595.987814,854.252999,533.605824,535.667645,4816.127758,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,10,93,"Success",0.010422,0.205605,0.149472,2296.201216,596.998696,884.621828,533.216983,535.113076,4846.519103,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,512,1024,11,93,"Success",0.010163,0.203795,0.149927,2294.398128,596.520889,888.48416,537.748305,535.008324,4852.525813,8589934592,0,4294967296
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,0,94,"Warmup",0.010106,0.270733,0.211332,4579.437018,1234.158295,1785.334972,1092.880721,1030.547172,9722.852334,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,1,94,"Warmup",0.01124,0.271073,0.213325,4579.176749,1230.979528,1767.333491,1046.840822,1033.226122,9658.054136,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,2,94,"Success",0.010659,0.268224,0.215413,4577.835741,1232.823573,1768.927037,1064.171667,1029.906643,9674.160988,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,3,94,"Success",0.010718,0.27583,0.215748,4571.116903,1252.485749,1891.279309,1046.943404,1036.080677,9798.410232,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,4,94,"Success",0.010706,0.26917,0.212804,4587.20238,1208.844666,1632.308342,1071.510288,1031.588739,9531.949099,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,5,94,"Success",0.010473,0.269889,0.215503,4579.353004,1224.608787,1633.203944,1080.444449,1032.542804,9550.650906,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,6,94,"Success",0.01048,0.269719,0.212915,4580.09876,1238.929545,1720.233543,1062.446519,1031.814876,9634.018532,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,7,94,"Success",0.01064,0.26795,0.212388,4580.248872,1251.218096,1753.786623,1070.764472,1032.403448,9688.914742,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,8,94,"Success",0.01127,0.269806,0.214235,4582.800051,1211.659681,1770.187045,1093.179708,1031.182473,9689.506511,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,9,94,"Success",0.010476,0.269066,0.21326,4589.564035,1235.460849,1769.663549,1082.103201,1031.629913,9708.916518,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,10,94,"Success",0.011199,0.273577,0.214927,4576.90528,1231.055715,1778.536231,1052.457656,1032.234531,9671.69132,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",512,1024,1024,11,94,"Success",0.011523,0.272437,0.214663,4584.536881,1240.249705,1763.424504,1057.720698,1032.243828,9678.676428,17179869184,0,8589934592
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,0,95,"Warmup",0.010492,0.316448,0.254492,9153.947365,2459.332807,3526.870573,2187.685165,2012.297836,19340.717546,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,1,95,"Warmup",0.010093,0.31491,0.24268,9162.958757,2403.019161,3616.787979,2095.997757,2014.022062,19293.355609,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,2,95,"Success",0.010872,0.315122,0.2432,9150.456843,2474.298147,3615.694179,2134.79431,2014.845144,19390.660341,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,3,95,"Success",0.01087,0.313218,0.242128,9165.489266,2423.162838,3509.848599,2093.54786,2015.130795,19207.747737,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,4,95,"Success",0.010603,0.315729,0.243515,9165.398418,2387.764264,3569.894252,2213.085919,2016.105834,19352.820387,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,5,95,"Success",0.010417,0.316756,0.245391,9164.582922,2457.112857,3531.420511,2202.021882,2015.693796,19371.406662,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,6,95,"Success",0.01002,0.316093,0.252975,9164.549079,2459.715647,3627.104361,2197.715241,2014.615035,19464.280705,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,7,95,"Success",0.010592,0.318531,0.244945,9164.501931,2462.632401,3554.497938,2091.218039,2016.052866,19289.479253,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,8,95,"Success",0.010727,0.3138,0.249849,9164.445041,2484.850659,3542.452796,2197.671562,2014.440493,19404.437179,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,9,95,"Success",0.0108,0.318966,0.250855,9153.557507,2431.176494,3513.406211,2105.307125,2016.4804,19220.510419,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,10,95,"Success",0.010311,0.316987,0.244697,9151.393268,2446.794678,3546.519269,2104.144425,2015.686283,19265.111718,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"powerof2",1024,1024,1024,11,95,"Success",0.010106,0.321945,0.245079,9168.307128,2479.32067,3473.55935,2186.83938,2015.184881,19323.790588,34359738368,0,17179869184
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,0,96,"Warmup",0.000688,0.002496,0.001257,0.00026,0.000561,0.000517,0.00016,0.001044,0.007424,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,1,96,"Warmup",0.000572,0.001783,0.00088,0.000152,0.000328,0.000384,0.000103,0.000884,0.005455,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,2,96,"Success",0.000562,0.001709,0.000895,0.00015,0.000302,0.000358,7.9e-05,0.000896,0.005312,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,3,96,"Success",0.000539,0.001852,0.00087,0.000151,0.00028,0.000361,7e-05,0.000903,0.005367,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,4,96,"Success",0.000511,0.001744,0.000844,0.000154,0.000285,0.000337,7.3e-05,0.000879,0.005166,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,5,96,"Success",0.000377,0.00165,0.000836,9.5e-05,0.000247,0.000345,7.1e-05,0.000869,0.004845,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,6,96,"Success",0.000376,0.001583,0.000852,9.4e-05,0.000267,0.000339,7.2e-05,0.000873,0.004791,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,7,96,"Success",0.000376,0.00158,0.000846,9.8e-05,0.000268,0.000344,7.4e-05,0.000869,0.004784,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,8,96,"Success",0.000374,0.001626,0.000854,9.7e-05,0.000271,0.000339,7.1e-05,0.000872,0.004841,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,9,96,"Success",0.000379,0.00164,0.000847,9.2e-05,0.000257,0.000341,7.2e-05,0.000873,0.004831,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,10,96,"Success",0.000368,0.001637,0.000841,9.7e-05,0.000255,0.000342,7.2e-05,0.000878,0.004815,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,3,11,96,"Success",0.000518,0.00169,0.000846,0.000173,0.000311,0.000353,7.4e-05,0.000899,0.005183,864,0,432
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,0,97,"Warmup",0.000694,0.005214,0.002354,0.00024,0.007683,0.004554,0.000219,0.002937,0.024336,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,1,97,"Warmup",0.000629,0.004424,0.002192,0.000262,0.004879,0.00337,0.000184,0.002725,0.019043,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,2,97,"Success",0.000616,0.004216,0.002188,0.000211,0.004773,0.003488,0.000188,0.002669,0.018709,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,3,97,"Success",0.000542,0.004134,0.00216,0.00025,0.004446,0.003429,0.000187,0.002753,0.018259,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,4,97,"Success",0.000602,0.004259,0.002164,0.000204,0.004468,0.003282,0.000202,0.002766,0.018293,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,5,97,"Success",0.000539,0.004009,0.002164,0.000247,0.004376,0.003434,0.000198,0.0027,0.017994,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,6,97,"Success",0.000599,0.004162,0.002176,0.000208,0.004477,0.003511,0.000188,0.007326,0.022974,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,7,97,"Success",0.000591,0.004324,0.002154,0.000208,0.004852,0.003343,0.000185,0.002726,0.018719,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,8,97,"Success",0.000601,0.004138,0.002232,0.000207,0.004499,0.003344,0.000191,0.002708,0.018252,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,9,97,"Success",0.000625,0.004211,0.002163,0.00021,0.004514,0.003518,0.000201,0.002696,0.018464,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,10,97,"Success",0.000596,0.004152,0.00216,0.000207,0.004575,0.003355,0.000235,0.002676,0.018289,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,3,9,11,97,"Success",0.000611,0.004167,0.00214,0.000212,0.004664,0.003525,0.000196,0.00272,0.018569,2592,0,1296
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,0,113,"Warmup",0.000659,0.002576,0.001611,0.000381,0.001021,0.00077,0.000172,0.001056,0.008674,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,1,113,"Warmup",0.000491,0.001705,0.000943,0.000205,0.00074,0.000666,0.000118,0.00094,0.006199,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,2,113,"Success",0.000627,0.001881,0.000905,0.000236,0.00074,0.000651,0.000107,0.000901,0.00641,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,3,113,"Success",0.000623,0.001852,0.000943,0.00022,0.000768,0.000649,0.000108,0.000875,0.006366,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,4,113,"Success",0.000609,0.001768,0.000932,0.000219,0.000796,0.000609,0.000106,0.000877,0.006245,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,5,113,"Success",0.000469,0.001676,0.000893,0.000192,0.000684,0.000602,0.000106,0.000931,0.005879,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,6,113,"Success",0.000441,0.001619,0.000896,0.000204,0.000681,0.000615,0.000107,0.000898,0.005786,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,7,113,"Success",0.000619,0.001753,0.000891,0.00022,0.000736,0.000611,0.00011,0.0009,0.006169,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,8,113,"Success",0.000576,0.001728,0.000902,0.000224,0.000739,0.000606,0.000107,0.0009,0.006112,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,9,113,"Success",0.000468,0.001608,0.000901,0.000195,0.000696,0.000622,0.000106,0.000884,0.005807,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,10,113,"Success",0.000619,0.001729,0.000913,0.000231,0.000724,0.000607,0.000105,0.000917,0.006177,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",5,5,5,11,113,"Success",0.000629,0.001742,0.000896,0.000234,0.000726,0.000642,0.000107,0.000951,0.006251,4000,0,2000
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,0,98,"Warmup",0.000676,0.005468,0.00275,0.00063,0.019748,0.018973,0.000553,0.003864,0.053111,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,1,98,"Warmup",0.000594,0.004325,0.002304,0.000668,0.021079,0.017863,0.000415,0.003617,0.051263,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,2,98,"Success",0.000606,0.00433,0.002353,0.000443,0.02113,0.017395,0.000402,0.00354,0.050554,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,3,98,"Success",0.000618,0.004221,0.002382,0.000434,0.021736,0.016895,0.000382,0.003765,0.050786,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,4,98,"Success",0.000628,0.004153,0.002732,0.000401,0.021238,0.018765,0.000393,0.003332,0.051995,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,5,98,"Success",0.000597,0.004153,0.002375,0.000377,0.020504,0.017126,0.000406,0.004644,0.05053,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,6,98,"Success",0.000604,0.004107,0.002439,0.000402,0.020617,0.016874,0.000402,0.003567,0.049362,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,7,98,"Success",0.000618,0.004198,0.002301,0.00038,0.023905,0.019579,0.000474,0.003939,0.055737,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,8,98,"Success",0.000641,0.004267,0.002289,0.000597,0.020627,0.017564,0.000395,0.003295,0.05003,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,9,98,"Success",0.000609,0.004166,0.002278,0.000425,0.021319,0.017406,0.000393,0.003176,0.050114,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,10,98,"Success",0.000596,0.004167,0.002268,0.000429,0.020341,0.016902,0.000392,0.003318,0.048752,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",3,9,9,11,98,"Success",0.000581,0.004303,0.002278,0.00043,0.020892,0.01658,0.000387,0.003275,0.049066,7776,0,3888
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,0,124,"Warmup",0.000905,0.003829,0.001383,0.000513,0.001662,0.001569,0.000263,0.001148,0.0117,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,1,124,"Warmup",0.000527,0.002015,0.000824,0.000472,0.001403,0.00139,0.0002,0.000974,0.008168,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,2,124,"Success",0.000417,0.001575,0.000788,0.000423,0.001503,0.001337,0.00019,0.000954,0.007532,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,3,124,"Success",0.000412,0.001572,0.000785,0.000435,0.001725,0.001363,0.00019,0.000969,0.007787,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,4,124,"Success",0.000425,0.00156,0.000788,0.000425,0.00174,0.001336,0.000197,0.00096,0.007754,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,5,124,"Success",0.000427,0.001575,0.000797,0.000414,0.00152,0.001341,0.000197,0.000966,0.007554,10976,0,5488
"Fftw_mklwrapper","Outplace","Complex","double",3,"radix357",7,7,7,6,124,"Success",0.00043,0.001579,0.000792,0.00043,0.001723,0.001326,0.00019,0.000976,0.007768,10976,0,5488
